"Country","Year","Month","Variable","Value"
"Kyrgyzstan",2020,5,"Industrial production annual percent change",12.6
"Kyrgyzstan",2020,5,"Unemployment rate percent",3.1
"Kyrgyzstan",2020,6,"Economic growth percent change in quarterly real GDP",-5.3
"Kyrgyzstan",2020,6,"Industrial production annual percent change",1.7
"Kyrgyzstan",2020,6,"Unemployment rate percent",3.1
"Kyrgyzstan",2020,7,"Economic growth percent change in quarterly real GDP",-6.1
"Kyrgyzstan",2020,7,"Industrial production annual percent change",-7.23
"Kyrgyzstan",2020,7,"Unemployment rate percent",3.1
"Kyrgyzstan",2020,8,"Economic growth percent change in quarterly real GDP",-5.9
"Kyrgyzstan",2020,8,"Industrial production annual percent change",7.35
"Kyrgyzstan",2020,8,"Unemployment rate percent",3.1
"Kyrgyzstan",2020,9,"Economic growth percent change in quarterly real GDP",-6
"Kyrgyzstan",2020,9,"Industrial production annual percent change",-15.06
"Kyrgyzstan",2020,9,"Unemployment rate percent",3.1
"Kyrgyzstan",2020,10,"Economic growth percent change in quarterly real GDP",-7.4
"Kyrgyzstan",2020,10,"Industrial production annual percent change",-13.61
"Kyrgyzstan",2020,10,"Unemployment rate percent",3
"Kyrgyzstan",2020,11,"Economic growth percent change in quarterly real GDP",-8.1
"Kyrgyzstan",2020,11,"Industrial production annual percent change",-20.94
"Kyrgyzstan",2020,11,"Unemployment rate percent",3
"Kyrgyzstan",2020,12,"Economic growth percent change in quarterly real GDP",-8.6
"Kyrgyzstan",2020,12,"Industrial production annual percent change",-6.61
"Kyrgyzstan",2020,12,"Unemployment rate percent",3
"Kyrgyzstan",2021,1,"Economic growth percent change in quarterly real GDP",1
"Kyrgyzstan",2021,1,"Industrial production annual percent change",-4.52
"Kyrgyzstan",2021,1,"Unemployment rate percent",2.9
"Kyrgyzstan",2021,2,"Economic growth percent change in quarterly real GDP",2
"Kyrgyzstan",2021,2,"Industrial production annual percent change",-0.03
"Kyrgyzstan",2021,2,"Unemployment rate percent",2.9
"Kyrgyzstan",2021,3,"Economic growth percent change in quarterly real GDP",4.5
"Kyrgyzstan",2021,3,"Industrial production annual percent change",22.14
"Kyrgyzstan",2021,3,"Unemployment rate percent",3
"Kyrgyzstan",2021,4,"Economic growth percent change in quarterly real GDP",5.4
"Kyrgyzstan",2021,4,"Industrial production annual percent change",19.95
"Kyrgyzstan",2021,4,"Unemployment rate percent",3
"Kyrgyzstan",2021,5,"Economic growth percent change in quarterly real GDP",5.7
"Kyrgyzstan",2021,5,"Industrial production annual percent change",16.85
"Kyrgyzstan",2021,5,"Unemployment rate percent",2.9
"Kyrgyzstan",2021,6,"Economic growth percent change in quarterly real GDP",6.3
"Kyrgyzstan",2021,6,"Industrial production annual percent change",28.62
"Kyrgyzstan",2021,6,"Unemployment rate percent",3.1
"Kyrgyzstan",2021,7,"Economic growth percent change in quarterly real GDP",-1.6
"Kyrgyzstan",2021,7,"Industrial production annual percent change",-8.65
"Kyrgyzstan",2021,7,"Unemployment rate percent",3.1
"Kyrgyzstan",2021,8,"Economic growth percent change in quarterly real GDP",-0.7
"Kyrgyzstan",2021,8,"Industrial production annual percent change",15.09
"Kyrgyzstan",2021,8,"Unemployment rate percent",3.1
"Kyrgyzstan",2021,9,"Economic growth percent change in quarterly real GDP",0.1
"Kyrgyzstan",2021,9,"Industrial production annual percent change",21.43
"Kyrgyzstan",2021,9,"Unemployment rate percent",3
"Kyrgyzstan",2021,10,"Economic growth percent change in quarterly real GDP",1.6
"Kyrgyzstan",2021,10,"Industrial production annual percent change",46.28
"Kyrgyzstan",2021,10,"Unemployment rate percent",3
"Kyrgyzstan",2021,11,"Economic growth percent change in quarterly real GDP",2.4
"Kyrgyzstan",2021,11,"Industrial production annual percent change",51.03
"Kyrgyzstan",2021,11,"Unemployment rate percent",3
"Kyrgyzstan",2021,12,"Economic growth percent change in quarterly real GDP",3.6
"Kyrgyzstan",2021,12,"Industrial production annual percent change",81.83
"Kyrgyzstan",2021,12,"Unemployment rate percent",2.9
"Kyrgyzstan",2022,1,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,1,"Industrial production annual percent change",NA
"Kyrgyzstan",2022,1,"Unemployment rate percent",2.9
"Kyrgyzstan",2022,2,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,2,"Industrial production annual percent change",NA
"Kyrgyzstan",2022,2,"Unemployment rate percent",2.9
"Kyrgyzstan",2022,3,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,3,"Industrial production annual percent change",NA
"Kyrgyzstan",2022,3,"Unemployment rate percent",3
"Kyrgyzstan",2022,4,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,4,"Industrial production annual percent change",NA
"Kyrgyzstan",2022,4,"Unemployment rate percent",3
"Kyrgyzstan",2022,5,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,5,"Industrial production annual percent change",NA
"Kyrgyzstan",2022,5,"Unemployment rate percent",2.9
"Kyrgyzstan",2022,6,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,6,"Industrial production annual percent change",NA
"Kyrgyzstan",2022,6,"Unemployment rate percent",2.9
"Kyrgyzstan",2022,7,"Economic growth percent change in quarterly real GDP",7.7
"Kyrgyzstan",2022,7,"Industrial production annual percent change",40.7
"Kyrgyzstan",2022,7,"Unemployment rate percent",2.8
"Kyrgyzstan",2022,8,"Economic growth percent change in quarterly real GDP",8
"Kyrgyzstan",2022,8,"Industrial production annual percent change",20.8
"Kyrgyzstan",2022,8,"Unemployment rate percent",2.8
"Kyrgyzstan",2022,9,"Economic growth percent change in quarterly real GDP",7.2
"Kyrgyzstan",2022,9,"Industrial production annual percent change",2.6
"Kyrgyzstan",2022,9,"Unemployment rate percent",2.8
"Kyrgyzstan",2022,10,"Economic growth percent change in quarterly real GDP",7
"Kyrgyzstan",2022,10,"Industrial production annual percent change",-0.51
"Kyrgyzstan",2022,10,"Unemployment rate percent",2.8
"Kyrgyzstan",2022,11,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,11,"Industrial production annual percent change",11.42
"Kyrgyzstan",2022,11,"Unemployment rate percent",2.9
"Kyrgyzstan",2022,12,"Economic growth percent change in quarterly real GDP",NA
"Kyrgyzstan",2022,12,"Industrial production annual percent change",-8.86
"Kyrgyzstan",2022,12,"Unemployment rate percent",2.8
"Kyrgyzstan",2023,1,"Economic growth percent change in quarterly real GDP",4.8
"Kyrgyzstan",2023,1,"Industrial production annual percent change",7.45
"Kyrgyzstan",2023,1,"Unemployment rate percent",2.7
"Kyrgyzstan",2023,2,"Economic growth percent change in quarterly real GDP",6
"Kyrgyzstan",2023,2,"Industrial production annual percent change",17.95
"Kyrgyzstan",2023,2,"Unemployment rate percent",2.8
"Kyrgyzstan",2023,3,"Economic growth percent change in quarterly real GDP",4.6
"Kyrgyzstan",2023,3,"Industrial production annual percent change",5.01
"Kyrgyzstan",2023,3,"Unemployment rate percent",2.8
"Kyrgyzstan",2023,4,"Economic growth percent change in quarterly real GDP",4.4
"Kyrgyzstan",2023,4,"Industrial production annual percent change",-4.15
"Kyrgyzstan",2023,4,"Unemployment rate percent",2.8
"Kyrgyzstan",2023,5,"Economic growth percent change in quarterly real GDP",3.4
"Kyrgyzstan",2023,5,"Industrial production annual percent change",-11.76
"Kyrgyzstan",2023,5,"Unemployment rate percent",2.8
"Kyrgyzstan",2023,6,"Economic growth percent change in quarterly real GDP",3.9
"Kyrgyzstan",2023,6,"Industrial production annual percent change",7.76
"Kyrgyzstan",2023,6,"Unemployment rate percent",2.8
"Kyrgyzstan",2023,7,"Economic growth percent change in quarterly real GDP",2.9
"Kyrgyzstan",2023,7,"Industrial production annual percent change",-3.3
"Kyrgyzstan",2023,7,"Unemployment rate percent",2.7
"Kyrgyzstan",2023,8,"Economic growth percent change in quarterly real GDP",3.3
"Kyrgyzstan",2023,8,"Industrial production annual percent change",6.11
"Kyrgyzstan",2023,8,"Unemployment rate percent",2.7
"Kyrgyzstan",2023,9,"Economic growth percent change in quarterly real GDP",4.2
"Kyrgyzstan",2023,9,"Industrial production annual percent change",2.61
"Kyrgyzstan",2023,9,"Unemployment rate percent",2.6
"Kyrgyzstan",2023,10,"Economic growth percent change in quarterly real GDP",4.5
"Kyrgyzstan",2023,10,"Industrial production annual percent change",13.89
"Kyrgyzstan",2023,10,"Unemployment rate percent",2.6
"Kyrgyzstan",2023,11,"Economic growth percent change in quarterly real GDP",4.4
"Kyrgyzstan",2023,11,"Industrial production annual percent change",3.54
"Kyrgyzstan",2023,11,"Unemployment rate percent",2.6
"Kyrgyzstan",2023,12,"Economic growth percent change in quarterly real GDP",6.2
"Kyrgyzstan",2023,12,"Industrial production annual percent change",8.56
"Kyrgyzstan",2023,12,"Unemployment rate percent",2.5
"Kyrgyzstan",2024,1,"Economic growth percent change in quarterly real GDP",7.4
"Kyrgyzstan",2024,1,"Industrial production annual percent change",16.53
"Kyrgyzstan",2024,1,"Unemployment rate percent",2.4
"Kyrgyzstan",2024,2,"Economic growth percent change in quarterly real GDP",8.6
"Kyrgyzstan",2024,2,"Industrial production annual percent change",-0.77
"Kyrgyzstan",2024,2,"Unemployment rate percent",2.4
"Kyrgyzstan",2024,3,"Economic growth percent change in quarterly real GDP",8.8
"Kyrgyzstan",2024,3,"Industrial production annual percent change",-9.9
"Kyrgyzstan",2024,3,"Unemployment rate percent",2.3
"Kyrgyzstan",2024,4,"Economic growth percent change in quarterly real GDP",7.4
"Kyrgyzstan",2024,4,"Industrial production annual percent change",-4.79
"Kyrgyzstan",2024,4,"Unemployment rate percent",2.2
"Kyrgyzstan",2024,5,"Economic growth percent change in quarterly real GDP",8.1
"Kyrgyzstan",2024,5,"Industrial production annual percent change",3.51
"Kyrgyzstan",2024,5,"Unemployment rate percent",2.2
"Kyrgyzstan",2024,6,"Economic growth percent change in quarterly real GDP",8.1
"Kyrgyzstan",2024,6,"Industrial production annual percent change",-6.17
"Kyrgyzstan",2024,6,"Unemployment rate percent",2.1
"Kyrgyzstan",2024,7,"Economic growth percent change in quarterly real GDP",8.7
"Kyrgyzstan",2024,7,"Industrial production annual percent change",1.19
"Kyrgyzstan",2024,7,"Unemployment rate percent",2.1
"Kyrgyzstan",2024,8,"Economic growth percent change in quarterly real GDP",6.6
"Kyrgyzstan",2024,8,"Industrial production annual percent change",0.95
"Kyrgyzstan",2024,8,"Unemployment rate percent",2.1
"Kyrgyzstan",2024,9,"Economic growth percent change in quarterly real GDP",8.4
"Kyrgyzstan",2024,9,"Industrial production annual percent change",27.99
"Kyrgyzstan",2024,9,"Unemployment rate percent",2
"Kyrgyzstan",2024,10,"Economic growth percent change in quarterly real GDP",9.6
"Kyrgyzstan",2024,10,"Industrial production annual percent change",12.97
"Kyrgyzstan",2024,10,"Unemployment rate percent",2
"Kyrgyzstan",2024,11,"Economic growth percent change in quarterly real GDP",9
"Kyrgyzstan",2024,11,"Industrial production annual percent change",-1.15
"Kyrgyzstan",2024,11,"Unemployment rate percent",1.9
"Kyrgyzstan",2024,12,"Economic growth percent change in quarterly real GDP",9
"Kyrgyzstan",2024,12,"Industrial production annual percent change",12.45
"Kyrgyzstan",2024,12,"Unemployment rate percent",1.8
"Russia",2009,1,"Industrial production annual percent change",-18.23
"Russia",2009,1,"Retail sales Y-on-Y",4.7
"Russia",2009,1,"Business confidence survey",-12
"Russia",2009,1,"Employment million people",68.6
"Russia",2009,1,"Unemployment rate percent",8.66
"Russia",2009,1,"Labor cost index",NA
"Russia",2009,2,"Industrial production annual percent change",-17.61
"Russia",2009,2,"Retail sales Y-on-Y",-0.9
"Russia",2009,2,"Business confidence survey",-11.67
"Russia",2009,2,"Employment million people",67.8
"Russia",2009,2,"Unemployment rate percent",9.4
"Russia",2009,2,"Labor cost index",NA
"Russia",2009,3,"Industrial production annual percent change",-14.35
"Russia",2009,3,"Retail sales Y-on-Y",-2.3
"Russia",2009,3,"Business confidence survey",-11
"Russia",2009,3,"Employment million people",68.3
"Russia",2009,3,"Unemployment rate percent",9.16
"Russia",2009,3,"Labor cost index",NA
"Russia",2009,4,"Industrial production annual percent change",-15.04
"Russia",2009,4,"Retail sales Y-on-Y",-4.4
"Russia",2009,4,"Business confidence survey",-11
"Russia",2009,4,"Employment million people",68.9
"Russia",2009,4,"Unemployment rate percent",8.85
"Russia",2009,4,"Labor cost index",NA
"Russia",2009,5,"Industrial production annual percent change",-15.68
"Russia",2009,5,"Retail sales Y-on-Y",-5.2
"Russia",2009,5,"Business confidence survey",-9.67
"Russia",2009,5,"Employment million people",69.4
"Russia",2009,5,"Unemployment rate percent",8.5
"Russia",2009,5,"Labor cost index",NA
"Russia",2009,6,"Industrial production annual percent change",-13.03
"Russia",2009,6,"Retail sales Y-on-Y",-6
"Russia",2009,6,"Business confidence survey",-9
"Russia",2009,6,"Employment million people",69.8
"Russia",2009,6,"Unemployment rate percent",8.31
"Russia",2009,6,"Labor cost index",NA
"Russia",2009,7,"Industrial production annual percent change",-12.01
"Russia",2009,7,"Retail sales Y-on-Y",-7.5
"Russia",2009,7,"Business confidence survey",-7.67
"Russia",2009,7,"Employment million people",70.2
"Russia",2009,7,"Unemployment rate percent",8.07
"Russia",2009,7,"Labor cost index",NA
"Russia",2009,8,"Industrial production annual percent change",-13.03
"Russia",2009,8,"Retail sales Y-on-Y",-9.2
"Russia",2009,8,"Business confidence survey",-7.67
"Russia",2009,8,"Employment million people",70.6
"Russia",2009,8,"Unemployment rate percent",7.8
"Russia",2009,8,"Labor cost index",NA
"Russia",2009,9,"Industrial production annual percent change",-10.71
"Russia",2009,9,"Retail sales Y-on-Y",-9.8
"Russia",2009,9,"Business confidence survey",-6
"Russia",2009,9,"Employment million people",70.4
"Russia",2009,9,"Unemployment rate percent",7.6
"Russia",2009,9,"Labor cost index",NA
"Russia",2009,10,"Industrial production annual percent change",-7.47
"Russia",2009,10,"Retail sales Y-on-Y",-8.3
"Russia",2009,10,"Business confidence survey",-6.33
"Russia",2009,10,"Employment million people",69.9
"Russia",2009,10,"Unemployment rate percent",7.7
"Russia",2009,10,"Labor cost index",NA
"Russia",2009,11,"Industrial production annual percent change",3.63
"Russia",2009,11,"Retail sales Y-on-Y",-6.1
"Russia",2009,11,"Business confidence survey",-8.33
"Russia",2009,11,"Employment million people",69.4
"Russia",2009,11,"Unemployment rate percent",8.2
"Russia",2009,11,"Labor cost index",NA
"Russia",2009,12,"Industrial production annual percent change",7.58
"Russia",2009,12,"Retail sales Y-on-Y",-3.2
"Russia",2009,12,"Business confidence survey",-9.33
"Russia",2009,12,"Employment million people",69.2
"Russia",2009,12,"Unemployment rate percent",8.2
"Russia",2009,12,"Labor cost index",NA
"Russia",2010,1,"Industrial production annual percent change",8.46
"Russia",2010,1,"Retail sales Y-on-Y",0.8
"Russia",2010,1,"Business confidence survey",-7.67
"Russia",2010,1,"Employment million people",67.7
"Russia",2010,1,"Unemployment rate percent",9.2
"Russia",2010,1,"Labor cost index",NA
"Russia",2010,2,"Industrial production annual percent change",7.32
"Russia",2010,2,"Retail sales Y-on-Y",2
"Russia",2010,2,"Business confidence survey",-5.33
"Russia",2010,2,"Employment million people",68
"Russia",2010,2,"Unemployment rate percent",8.6
"Russia",2010,2,"Labor cost index",NA
"Russia",2010,3,"Industrial production annual percent change",9.28
"Russia",2010,3,"Retail sales Y-on-Y",4.2
"Russia",2010,3,"Business confidence survey",-4.33
"Russia",2010,3,"Employment million people",68.2
"Russia",2010,3,"Unemployment rate percent",8.6
"Russia",2010,3,"Labor cost index",NA
"Russia",2010,4,"Industrial production annual percent change",7.46
"Russia",2010,4,"Retail sales Y-on-Y",6
"Russia",2010,4,"Business confidence survey",-5
"Russia",2010,4,"Employment million people",68.9
"Russia",2010,4,"Unemployment rate percent",8.2
"Russia",2010,4,"Labor cost index",NA
"Russia",2010,5,"Industrial production annual percent change",8.12
"Russia",2010,5,"Retail sales Y-on-Y",7.1
"Russia",2010,5,"Business confidence survey",-3.33
"Russia",2010,5,"Employment million people",70.2
"Russia",2010,5,"Unemployment rate percent",7.3
"Russia",2010,5,"Labor cost index",NA
"Russia",2010,6,"Industrial production annual percent change",7.27
"Russia",2010,6,"Retail sales Y-on-Y",8
"Russia",2010,6,"Business confidence survey",-2.67
"Russia",2010,6,"Employment million people",71
"Russia",2010,6,"Unemployment rate percent",6.8
"Russia",2010,6,"Labor cost index",NA
"Russia",2010,7,"Industrial production annual percent change",4.58
"Russia",2010,7,"Retail sales Y-on-Y",8.9
"Russia",2010,7,"Business confidence survey",0.33
"Russia",2010,7,"Employment million people",70.9
"Russia",2010,7,"Unemployment rate percent",7
"Russia",2010,7,"Labor cost index",NA
"Russia",2010,8,"Industrial production annual percent change",6.9
"Russia",2010,8,"Retail sales Y-on-Y",9.2
"Russia",2010,8,"Business confidence survey",1.33
"Russia",2010,8,"Employment million people",71.2
"Russia",2010,8,"Unemployment rate percent",6.8
"Russia",2010,8,"Labor cost index",NA
"Russia",2010,9,"Industrial production annual percent change",6.21
"Russia",2010,9,"Retail sales Y-on-Y",7.7
